data,codice_regione,denominazione_regione,nuovi_positivi
2020-06-16 17:00:00,21,P.A. Bolzano,0
2020-06-16 17:00:00,18,Calabria,0
2020-06-16 17:00:00,15,Campania,0
2020-06-16 17:00:00,8,Emilia-Romagna,13
2020-06-16 17:00:00,6,Friuli Venezia Giulia,1
2020-06-16 17:00:00,12,Lazio,9
2020-06-16 17:00:00,7,Liguria,4
2020-06-16 17:00:00,3,Lombardia,143
2020-06-16 17:00:00,11,Marche,1
2020-06-16 17:00:00,14,Molise,0
2020-06-16 17:00:00,1,Piemonte,29
2020-06-16 17:00:00,16,Puglia,0
2020-06-16 17:00:00,20,Sardegna,2
2020-06-16 17:00:00,19,Sicilia,2
2020-06-16 17:00:00,9,Toscana,3
2020-06-16 17:00:00,22,P.A. Trento,0
2020-06-16 17:00:00,10,Umbria,1
2020-06-16 17:00:00,2,Valle d'Aosta,0
2020-06-16 17:00:00,5,Veneto,1
2020-06-17 17:00:00,13,Abruzzo,2
2020-06-17 17:00:00,17,Basilicata,0
2020-06-17 17:00:00,21,P.A. Bolzano,0
2020-06-17 17:00:00,18,Calabria,0
2020-06-17 17:00:00,15,Campania,1
2020-06-17 17:00:00,8,Emilia-Romagna,14
2020-06-17 17:00:00,6,Friuli Venezia Giulia,2
2020-06-17 17:00:00,12,Lazio,10
2020-06-17 17:00:00,7,Liguria,5
2020-06-17 17:00:00,3,Lombardia,242
2020-06-17 17:00:00,11,Marche,1
2020-06-17 17:00:00,14,Molise,1
2020-06-17 17:00:00,1,Piemonte,41
2020-06-17 17:00:00,16,Puglia,0
2020-06-17 17:00:00,20,Sardegna,1
2020-06-17 17:00:00,19,Sicilia,2
2020-06-17 17:00:00,9,Toscana,2
2020-06-17 17:00:00,22,P.A. Trento,1
2020-06-17 17:00:00,10,Umbria,0
2020-06-17 17:00:00,2,Valle d'Aosta,0
2020-06-17 17:00:00,5,Veneto,4
2020-06-18 17:00:00,13,Abruzzo,2
2020-06-18 17:00:00,17,Basilicata,0
2020-06-18 17:00:00,21,P.A. Bolzano,2
2020-06-18 17:00:00,18,Calabria,3
2020-06-18 17:00:00,15,Campania,1
2020-06-18 17:00:00,8,Emilia-Romagna,32
2020-06-18 17:00:00,6,Friuli Venezia Giulia,2
2020-06-18 17:00:00,12,Lazio,9
2020-06-18 17:00:00,7,Liguria,7
2020-06-18 17:00:00,3,Lombardia,216
2020-06-18 17:00:00,11,Marche,4
2020-06-18 17:00:00,14,Molise,0
2020-06-18 17:00:00,1,Piemonte,31
2020-06-18 17:00:00,16,Puglia,3
2020-06-18 17:00:00,20,Sardegna,1
2020-06-18 17:00:00,19,Sicilia,2
2020-06-18 17:00:00,9,Toscana,2
2020-06-18 17:00:00,22,P.A. Trento,8
2020-06-18 17:00:00,10,Umbria,0
2020-06-18 17:00:00,2,Valle d'Aosta,0
2020-06-18 17:00:00,5,Veneto,8
2020-06-19 17:00:00,13,Abruzzo,1
2020-06-19 17:00:00,17,Basilicata,0
2020-06-19 17:00:00,21,P.A. Bolzano,2
2020-06-19 17:00:00,18,Calabria,0
2020-06-19 17:00:00,15,Campania,0
2020-06-19 17:00:00,8,Emilia-Romagna,27
2020-06-19 17:00:00,6,Friuli Venezia Giulia,2
2020-06-19 17:00:00,12,Lazio,9
2020-06-19 17:00:00,7,Liguria,7
2020-06-19 17:00:00,3,Lombardia,157
2020-06-19 17:00:00,11,Marche,0
2020-06-19 17:00:00,14,Molise,1
2020-06-19 17:00:00,1,Piemonte,26
2020-06-19 17:00:00,16,Puglia,1
2020-06-19 17:00:00,20,Sardegna,1
2020-06-19 17:00:00,19,Sicilia,3
2020-06-19 17:00:00,9,Toscana,10
2020-06-19 17:00:00,22,P.A. Trento,1
2020-06-19 17:00:00,10,Umbria,1
2020-06-19 17:00:00,2,Valle d'Aosta,0
2020-06-19 17:00:00,5,Veneto,2
2020-06-20 17:00:00,13,Abruzzo,1
2020-06-20 17:00:00,17,Basilicata,0
2020-06-20 17:00:00,21,P.A. Bolzano,0
2020-06-20 17:00:00,18,Calabria,3
2020-06-20 17:00:00,15,Campania,0
2020-06-20 17:00:00,8,Emilia-Romagna,28
2020-06-20 17:00:00,6,Friuli Venezia Giulia,1
2020-06-20 17:00:00,12,Lazio,14
2020-06-20 17:00:00,7,Liguria,10
2020-06-20 17:00:00,3,Lombardia,165
2020-06-20 17:00:00,11,Marche,0
2020-06-20 17:00:00,14,Molise,0
2020-06-20 17:00:00,1,Piemonte,27
2020-06-20 17:00:00,16,Puglia,5
2020-06-20 17:00:00,20,Sardegna,1
2020-06-20 17:00:00,19,Sicilia,0
2020-06-20 17:00:00,9,Toscana,2
2020-06-20 17:00:00,22,P.A. Trento,0
2020-06-20 17:00:00,10,Umbria,0
2020-06-20 17:00:00,2,Valle d'Aosta,2
2020-06-20 17:00:00,5,Veneto,3
2020-06-21 17:00:00,13,Abruzzo,0
2020-06-21 17:00:00,17,Basilicata,0
2020-06-21 17:00:00,21,P.A. Bolzano,4
2020-06-21 17:00:00,18,Calabria,6
2020-06-21 17:00:00,15,Campania,2
2020-06-21 17:00:00,8,Emilia-Romagna,23
2020-06-21 17:00:00,6,Friuli Venezia Giulia,1
2020-06-21 17:00:00,12,Lazio,8
2020-06-21 17:00:00,7,Liguria,7
2020-06-21 17:00:00,3,Lombardia,128
2020-06-21 17:00:00,11,Marche,0
2020-06-21 17:00:00,14,Molise,0
2020-06-21 17:00:00,1,Piemonte,26
2020-06-21 17:00:00,16,Puglia,2
2020-06-21 17:00:00,20,Sardegna,0
2020-06-21 17:00:00,19,Sicilia,2
2020-06-21 17:00:00,9,Toscana,3
2020-06-21 17:00:00,22,P.A. Trento,5
2020-06-21 17:00:00,10,Umbria,0
2020-06-21 17:00:00,2,Valle d'Aosta,0
2020-06-21 17:00:00,5,Veneto,7
2020-06-22 17:00:00,13,Abruzzo,1
2020-06-22 17:00:00,17,Basilicata,0
2020-06-22 17:00:00,21,P.A. Bolzano,11
2020-06-22 17:00:00,18,Calabria,1
2020-06-22 17:00:00,15,Campania,7
2020-06-22 17:00:00,8,Emilia-Romagna,22
2020-06-22 17:00:00,6,Friuli Venezia Giulia,0
2020-06-22 17:00:00,12,Lazio,8
2020-06-22 17:00:00,7,Liguria,8
2020-06-22 17:00:00,3,Lombardia,143
2020-06-22 17:00:00,11,Marche,3
2020-06-22 17:00:00,14,Molise,3
2020-06-22 17:00:00,1,Piemonte,7
2020-06-22 17:00:00,16,Puglia,0
2020-06-22 17:00:00,20,Sardegna,0
2020-06-22 17:00:00,19,Sicilia,0
2020-06-22 17:00:00,9,Toscana,1
2020-06-22 17:00:00,22,P.A. Trento,1
2020-06-22 17:00:00,10,Umbria,0
2020-06-22 17:00:00,2,Valle d'Aosta,0
2020-06-22 17:00:00,5,Veneto,2
2020-06-23 17:00:00,13,Abruzzo,0
2020-06-23 17:00:00,17,Basilicata,0
2020-06-23 17:00:00,21,P.A. Bolzano,0
2020-06-23 17:00:00,18,Calabria,1
2020-06-23 17:00:00,15,Campania,10
2020-06-23 17:00:00,8,Emilia-Romagna,17
2020-06-23 17:00:00,6,Friuli Venezia Giulia,0
2020-06-23 17:00:00,12,Lazio,8
2020-06-23 17:00:00,7,Liguria,4
2020-06-23 17:00:00,3,Lombardia,62
2020-06-23 17:00:00,11,Marche,1
2020-06-23 17:00:00,14,Molise,0
2020-06-23 17:00:00,1,Piemonte,6
2020-06-23 17:00:00,16,Puglia,2
2020-06-23 17:00:00,20,Sardegna,0
2020-06-23 17:00:00,19,Sicilia,1
2020-06-23 17:00:00,9,Toscana,6
2020-06-23 17:00:00,22,P.A. Trento,1
2020-06-23 17:00:00,10,Umbria,0
2020-06-23 17:00:00,2,Valle d'Aosta,0
2020-06-23 17:00:00,5,Veneto,3
2020-06-24 17:00:00,13,Abruzzo,1
2020-06-24 17:00:00,17,Basilicata,0
2020-06-24 17:00:00,21,P.A. Bolzano,1
2020-06-24 17:00:00,18,Calabria,0
2020-06-24 17:00:00,15,Campania,11
2020-06-24 17:00:00,8,Emilia-Romagna,44
2020-06-24 17:00:00,6,Friuli Venezia Giulia,0
2020-06-24 17:00:00,12,Lazio,6
2020-06-24 17:00:00,7,Liguria,1
2020-06-24 17:00:00,3,Lombardia,88
2020-06-24 17:00:00,11,Marche,4
2020-06-24 17:00:00,14,Molise,0
2020-06-24 17:00:00,1,Piemonte,22
2020-06-24 17:00:00,16,Puglia,0
2020-06-24 17:00:00,20,Sardegna,1
2020-06-24 17:00:00,19,Sicilia,1
2020-06-24 17:00:00,9,Toscana,5
2020-06-24 17:00:00,22,P.A. Trento,0
2020-06-24 17:00:00,10,Umbria,1
2020-06-24 17:00:00,2,Valle d'Aosta,1
2020-06-24 17:00:00,5,Veneto,3
2020-06-25 17:00:00,13,Abruzzo,1
2020-06-25 17:00:00,17,Basilicata,0
2020-06-25 17:00:00,21,P.A. Bolzano,0
2020-06-25 17:00:00,18,Calabria,0
2020-06-25 17:00:00,15,Campania,17
2020-06-25 17:00:00,8,Emilia-Romagna,47
2020-06-25 17:00:00,6,Friuli Venezia Giulia,0
2020-06-25 17:00:00,12,Lazio,12
2020-06-25 17:00:00,7,Liguria,14
2020-06-25 17:00:00,3,Lombardia,170
2020-06-25 17:00:00,11,Marche,2
2020-06-25 17:00:00,14,Molise,0
2020-06-25 17:00:00,1,Piemonte,20
2020-06-25 17:00:00,16,Puglia,1
2020-06-25 17:00:00,20,Sardegna,1
2020-06-25 17:00:00,19,Sicilia,2
2020-06-25 17:00:00,9,Toscana,2
2020-06-25 17:00:00,22,P.A. Trento,3
2020-06-25 17:00:00,10,Umbria,0
2020-06-25 17:00:00,2,Valle d'Aosta,0
2020-06-25 17:00:00,5,Veneto,4
2020-06-26 17:00:00,13,Abruzzo,1
2020-06-26 17:00:00,17,Basilicata,0
2020-06-26 17:00:00,21,P.A. Bolzano,0
2020-06-26 17:00:00,18,Calabria,3
2020-06-26 17:00:00,15,Campania,3
2020-06-26 17:00:00,8,Emilia-Romagna,46
2020-06-26 17:00:00,6,Friuli Venezia Giulia,2
2020-06-26 17:00:00,12,Lazio,13
2020-06-26 17:00:00,7,Liguria,4
2020-06-26 17:00:00,3,Lombardia,156
2020-06-26 17:00:00,11,Marche,2
2020-06-26 17:00:00,14,Molise,1
2020-06-26 17:00:00,1,Piemonte,15
2020-06-26 17:00:00,16,Puglia,1
2020-06-26 17:00:00,20,Sardegna,0
2020-06-26 17:00:00,19,Sicilia,0
2020-06-26 17:00:00,9,Toscana,2
2020-06-26 17:00:00,22,P.A. Trento,4
2020-06-26 17:00:00,10,Umbria,1
2020-06-26 17:00:00,2,Valle d'Aosta,0
2020-06-26 17:00:00,5,Veneto,5
2020-06-27 17:00:00,13,Abruzzo,0
2020-06-27 17:00:00,17,Basilicata,0
2020-06-27 17:00:00,21,P.A. Bolzano,2
2020-06-27 17:00:00,18,Calabria,1
2020-06-27 17:00:00,15,Campania,0
2020-06-27 17:00:00,8,Emilia-Romagna,42
2020-06-27 17:00:00,6,Friuli Venezia Giulia,0
2020-06-27 17:00:00,12,Lazio,18
2020-06-27 17:00:00,7,Liguria,5
2020-06-27 17:00:00,3,Lombardia,77
2020-06-27 17:00:00,11,Marche,2
2020-06-27 17:00:00,14,Molise,0
2020-06-27 17:00:00,1,Piemonte,11
2020-06-27 17:00:00,16,Puglia,0
2020-06-27 17:00:00,20,Sardegna,1
2020-06-27 17:00:00,19,Sicilia,1
2020-06-27 17:00:00,9,Toscana,12
2020-06-27 17:00:00,22,P.A. Trento,1
2020-06-27 17:00:00,10,Umbria,0
2020-06-27 17:00:00,2,Valle d'Aosta,0
2020-06-27 17:00:00,5,Veneto,2
2020-06-28 17:00:00,13,Abruzzo,1
2020-06-28 17:00:00,17,Basilicata,0
2020-06-28 17:00:00,21,P.A. Bolzano,1
2020-06-28 17:00:00,18,Calabria,1
2020-06-28 17:00:00,15,Campania,0
2020-06-28 17:00:00,8,Emilia-Romagna,21
2020-06-28 17:00:00,6,Friuli Venezia Giulia,1
2020-06-28 17:00:00,12,Lazio,14
2020-06-28 17:00:00,7,Liguria,4
2020-06-28 17:00:00,3,Lombardia,97
2020-06-28 17:00:00,11,Marche,0
2020-06-28 17:00:00,14,Molise,0
2020-06-28 17:00:00,1,Piemonte,14
2020-06-28 17:00:00,16,Puglia,0
2020-06-28 17:00:00,20,Sardegna,1
2020-06-28 17:00:00,19,Sicilia,0
2020-06-28 17:00:00,9,Toscana,5
2020-06-28 17:00:00,22,P.A. Trento,3
2020-06-28 17:00:00,10,Umbria,0
2020-06-28 17:00:00,2,Valle d'Aosta,0
2020-06-28 17:00:00,5,Veneto,11
2020-06-29 17:00:00,13,Abruzzo,1
2020-06-29 17:00:00,17,Basilicata,1
2020-06-29 17:00:00,18,Calabria,0
2020-06-29 17:00:00,15,Campania,1
2020-06-29 17:00:00,8,Emilia-Romagna,16
2020-06-29 17:00:00,6,Friuli Venezia Giulia,0
2020-06-29 17:00:00,12,Lazio,9
2020-06-29 17:00:00,7,Liguria,7
2020-06-29 17:00:00,3,Lombardia,78
2020-06-29 17:00:00,11,Marche,0
2020-06-29 17:00:00,14,Molise,0
2020-06-29 17:00:00,21,P.A. Bolzano,2
2020-06-29 17:00:00,22,P.A. Trento,0
2020-06-29 17:00:00,1,Piemonte,2
2020-06-29 17:00:00,16,Puglia,0
2020-06-29 17:00:00,20,Sardegna,0
2020-06-29 17:00:00,19,Sicilia,1
2020-06-29 17:00:00,9,Toscana,5
2020-06-29 17:00:00,10,Umbria,0
2020-06-29 17:00:00,2,Valle d'Aosta,0
2020-06-29 17:00:00,5,Veneto,3
2020-06-30 17:00:00,13,Abruzzo,0
2020-06-30 17:00:00,17,Basilicata,0
2020-06-30 17:00:00,18,Calabria,1
2020-06-30 17:00:00,15,Campania,24
2020-06-30 17:00:00,8,Emilia-Romagna,20
2020-06-30 17:00:00,6,Friuli Venezia Giulia,0
2020-06-30 17:00:00,12,Lazio,5
2020-06-30 17:00:00,7,Liguria,3
2020-06-30 17:00:00,3,Lombardia,62
2020-06-30 17:00:00,11,Marche,0
2020-06-30 17:00:00,14,Molise,0
2020-06-30 17:00:00,21,P.A. Bolzano,0
2020-06-30 17:00:00,22,P.A. Trento,0
2020-06-30 17:00:00,1,Piemonte,11
2020-06-30 17:00:00,16,Puglia,0
2020-06-30 17:00:00,20,Sardegna,2
2020-06-30 17:00:00,19,Sicilia,2
2020-06-30 17:00:00,9,Toscana,2
2020-06-30 17:00:00,10,Umbria,1
2020-06-30 17:00:00,2,Valle d'Aosta,1
2020-06-30 17:00:00,5,Veneto,8
2020-07-01 17:00:00,13,Abruzzo,2
2020-07-01 17:00:00,17,Basilicata,0
2020-07-01 17:00:00,18,Calabria,0
2020-07-01 17:00:00,15,Campania,9
2020-07-01 17:00:00,8,Emilia-Romagna,16
2020-07-01 17:00:00,6,Friuli Venezia Giulia,4
2020-07-01 17:00:00,12,Lazio,9
2020-07-01 17:00:00,7,Liguria,5
2020-07-01 17:00:00,3,Lombardia,109
2020-07-01 17:00:00,11,Marche,5
2020-07-01 17:00:00,14,Molise,0
2020-07-01 17:00:00,21,P.A. Bolzano,3
2020-07-01 17:00:00,22,P.A. Trento,1
2020-07-01 17:00:00,1,Piemonte,16
2020-07-01 17:00:00,16,Puglia,0
2020-07-01 17:00:00,20,Sardegna,0
2020-07-01 17:00:00,19,Sicilia,1
2020-07-01 17:00:00,9,Toscana,4
2020-07-01 17:00:00,10,Umbria,0
2020-07-01 17:00:00,2,Valle d'Aosta,0
2020-07-01 17:00:00,5,Veneto,3
2020-07-02 17:00:00,13,Abruzzo,3
2020-07-02 17:00:00,17,Basilicata,0
2020-07-02 17:00:00,18,Calabria,0
2020-07-02 17:00:00,15,Campania,3
2020-07-02 17:00:00,8,Emilia-Romagna,27
2020-07-02 17:00:00,6,Friuli Venezia Giulia,2
2020-07-02 17:00:00,12,Lazio,11
2020-07-02 17:00:00,7,Liguria,2
2020-07-02 17:00:00,3,Lombardia,98
2020-07-02 17:00:00,11,Marche,3
2020-07-02 17:00:00,14,Molise,0
2020-07-02 17:00:00,21,P.A. Bolzano,0
2020-07-02 17:00:00,22,P.A. Trento,1
2020-07-02 17:00:00,1,Piemonte,13
2020-07-02 17:00:00,16,Puglia,0
2020-07-02 17:00:00,20,Sardegna,2
2020-07-02 17:00:00,19,Sicilia,9
2020-07-02 17:00:00,9,Toscana,4
2020-07-02 17:00:00,10,Umbria,3
2020-07-02 17:00:00,2,Valle d'Aosta,0
2020-07-02 17:00:00,5,Veneto,20
2020-07-03 17:00:00,13,Abruzzo,6
2020-07-03 17:00:00,17,Basilicata,2
2020-07-03 17:00:00,18,Calabria,1
2020-07-03 17:00:00,15,Campania,10
2020-07-03 17:00:00,8,Emilia-Romagna,27
2020-07-03 17:00:00,6,Friuli Venezia Giulia,4
2020-07-03 17:00:00,12,Lazio,11
2020-07-03 17:00:00,7,Liguria,3
2020-07-03 17:00:00,3,Lombardia,115
2020-07-03 17:00:00,11,Marche,0
2020-07-03 17:00:00,14,Molise,0
2020-07-03 17:00:00,21,P.A. Bolzano,0
2020-07-03 17:00:00,22,P.A. Trento,6
2020-07-03 17:00:00,1,Piemonte,16
2020-07-03 17:00:00,16,Puglia,3
2020-07-03 17:00:00,20,Sardegna,1
2020-07-03 17:00:00,19,Sicilia,1
2020-07-03 17:00:00,9,Toscana,9
2020-07-03 17:00:00,10,Umbria,2
2020-07-03 17:00:00,2,Valle d'Aosta,1
2020-07-03 17:00:00,5,Veneto,5
2020-07-04 17:00:00,13,Abruzzo,7
2020-07-04 17:00:00,17,Basilicata,0
2020-07-04 17:00:00,18,Calabria,1
2020-07-04 17:00:00,15,Campania,2
2020-07-04 17:00:00,8,Emilia-Romagna,51
2020-07-04 17:00:00,6,Friuli Venezia Giulia,8
2020-07-04 17:00:00,12,Lazio,31
2020-07-04 17:00:00,7,Liguria,4
2020-07-04 17:00:00,3,Lombardia,95
2020-07-04 17:00:00,11,Marche,0
2020-07-04 17:00:00,14,Molise,0
2020-07-04 17:00:00,21,P.A. Bolzano,3
2020-07-04 17:00:00,22,P.A. Trento,2
2020-07-04 17:00:00,1,Piemonte,11
2020-07-04 17:00:00,16,Puglia,3
2020-07-04 17:00:00,20,Sardegna,0
2020-07-04 17:00:00,19,Sicilia,3
2020-07-04 17:00:00,9,Toscana,9
2020-07-04 17:00:00,10,Umbria,1
2020-07-04 17:00:00,2,Valle d'Aosta,0
2020-07-04 17:00:00,5,Veneto,4
2020-07-05 17:00:00,13,Abruzzo,4
2020-07-05 17:00:00,17,Basilicata,0
2020-07-05 17:00:00,18,Calabria,0
2020-07-05 17:00:00,15,Campania,5
2020-07-05 17:00:00,8,Emilia-Romagna,24
2020-07-05 17:00:00,6,Friuli Venezia Giulia,0
2020-07-05 17:00:00,12,Lazio,14
2020-07-05 17:00:00,7,Liguria,8
2020-07-05 17:00:00,3,Lombardia,98
2020-07-05 17:00:00,11,Marche,1
2020-07-05 17:00:00,14,Molise,0
2020-07-05 17:00:00,21,P.A. Bolzano,2
2020-07-05 17:00:00,22,P.A. Trento,0
2020-07-05 17:00:00,1,Piemonte,18
2020-07-05 17:00:00,16,Puglia,0
2020-07-05 17:00:00,20,Sardegna,1
2020-07-05 17:00:00,19,Sicilia,0
2020-07-05 17:00:00,9,Toscana,9
2020-07-05 17:00:00,10,Umbria,0
2020-07-05 17:00:00,2,Valle d'Aosta,0
2020-07-05 17:00:00,5,Veneto,8
2020-07-06 17:00:00,13,Abruzzo,0
2020-07-06 17:00:00,17,Basilicata,0
2020-07-06 17:00:00,18,Calabria,0
2020-07-06 17:00:00,15,Campania,27
2020-07-06 17:00:00,8,Emilia-Romagna,38
2020-07-06 17:00:00,6,Friuli Venezia Giulia,0
2020-07-06 17:00:00,12,Lazio,19
2020-07-06 17:00:00,7,Liguria,2
2020-07-06 17:00:00,3,Lombardia,111
2020-07-06 17:00:00,11,Marche,0
2020-07-06 17:00:00,14,Molise,0
2020-07-06 17:00:00,21,P.A. Bolzano,0
2020-07-06 17:00:00,22,P.A. Trento,0
2020-07-06 17:00:00,1,Piemonte,6
2020-07-06 17:00:00,16,Puglia,0
2020-07-06 17:00:00,20,Sardegna,1
2020-07-06 17:00:00,19,Sicilia,1
2020-07-06 17:00:00,9,Toscana,2
2020-07-06 17:00:00,10,Umbria,0
2020-07-06 17:00:00,2,Valle d'Aosta,0
2020-07-06 17:00:00,5,Veneto,1
2020-07-07 17:00:00,13,Abruzzo,0
2020-07-07 17:00:00,17,Basilicata,0
2020-07-07 17:00:00,18,Calabria,1
2020-07-07 17:00:00,15,Campania,1
2020-07-07 17:00:00,8,Emilia-Romagna,31
2020-07-07 17:00:00,6,Friuli Venezia Giulia,1
2020-07-07 17:00:00,12,Lazio,5
2020-07-07 17:00:00,7,Liguria,2
2020-07-07 17:00:00,3,Lombardia,53
2020-07-07 17:00:00,11,Marche,1
2020-07-07 17:00:00,14,Molise,0
2020-07-07 17:00:00,21,P.A. Bolzano,1
2020-07-07 17:00:00,22,P.A. Trento,3
2020-07-07 17:00:00,1,Piemonte,5
2020-07-07 17:00:00,16,Puglia,0
2020-07-07 17:00:00,20,Sardegna,0
2020-07-07 17:00:00,19,Sicilia,1
2020-07-07 17:00:00,9,Toscana,19
2020-07-07 17:00:00,10,Umbria,0
2020-07-07 17:00:00,2,Valle d'Aosta,0
2020-07-07 17:00:00,5,Veneto,14
2020-07-08 17:00:00,13,Abruzzo,1
2020-07-08 17:00:00,17,Basilicata,1
2020-07-08 17:00:00,18,Calabria,1
2020-07-08 17:00:00,15,Campania,3
2020-07-08 17:00:00,8,Emilia-Romagna,49
2020-07-08 17:00:00,6,Friuli Venezia Giulia,4
2020-07-08 17:00:00,12,Lazio,14
2020-07-08 17:00:00,7,Liguria,3
2020-07-08 17:00:00,3,Lombardia,71
2020-07-08 17:00:00,11,Marche,3
2020-07-08 17:00:00,14,Molise,0
2020-07-08 17:00:00,21,P.A. Bolzano,2
2020-07-08 17:00:00,22,P.A. Trento,0
2020-07-08 17:00:00,1,Piemonte,25
2020-07-08 17:00:00,16,Puglia,1
2020-07-08 17:00:00,20,Sardegna,0
2020-07-08 17:00:00,19,Sicilia,1
2020-07-08 17:00:00,9,Toscana,7
2020-07-08 17:00:00,10,Umbria,0
2020-07-08 17:00:00,2,Valle d'Aosta,0
2020-07-08 17:00:00,5,Veneto,7
2020-07-09 17:00:00,13,Abruzzo,8
2020-07-09 17:00:00,17,Basilicata,0
2020-07-09 17:00:00,18,Calabria,0
2020-07-09 17:00:00,15,Campania,5
2020-07-09 17:00:00,8,Emilia-Romagna,29
2020-07-09 17:00:00,6,Friuli Venezia Giulia,1
2020-07-09 17:00:00,12,Lazio,28
2020-07-09 17:00:00,7,Liguria,4
2020-07-09 17:00:00,3,Lombardia,119
2020-07-09 17:00:00,11,Marche,4
2020-07-09 17:00:00,14,Molise,0
2020-07-09 17:00:00,21,P.A. Bolzano,3
2020-07-09 17:00:00,22,P.A. Trento,0
2020-07-09 17:00:00,1,Piemonte,16
2020-07-09 17:00:00,16,Puglia,0
2020-07-09 17:00:00,20,Sardegna,0
2020-07-09 17:00:00,19,Sicilia,1
2020-07-09 17:00:00,9,Toscana,1
2020-07-09 17:00:00,10,Umbria,0
2020-07-09 17:00:00,2,Valle d'Aosta,0
2020-07-09 17:00:00,5,Veneto,10
2020-07-10 17:00:00,13,Abruzzo,3
2020-07-10 17:00:00,17,Basilicata,0
2020-07-10 17:00:00,18,Calabria,1
2020-07-10 17:00:00,15,Campania,7
2020-07-10 17:00:00,8,Emilia-Romagna,53
2020-07-10 17:00:00,6,Friuli Venezia Giulia,1
2020-07-10 17:00:00,12,Lazio,23
2020-07-10 17:00:00,7,Liguria,15
2020-07-10 17:00:00,3,Lombardia,135
2020-07-10 17:00:00,11,Marche,1
2020-07-10 17:00:00,14,Molise,0
2020-07-10 17:00:00,21,P.A. Bolzano,5
2020-07-10 17:00:00,22,P.A. Trento,3
2020-07-10 17:00:00,1,Piemonte,10
2020-07-10 17:00:00,16,Puglia,4
2020-07-10 17:00:00,20,Sardegna,1
2020-07-10 17:00:00,19,Sicilia,0
2020-07-10 17:00:00,9,Toscana,2
2020-07-10 17:00:00,10,Umbria,1
2020-07-10 17:00:00,2,Valle d'Aosta,0
2020-07-10 17:00:00,5,Veneto,11
2020-07-11 17:00:00,13,Abruzzo,2
2020-07-11 17:00:00,17,Basilicata,1
2020-07-11 17:00:00,18,Calabria,2
2020-07-11 17:00:00,15,Campania,7
2020-07-11 17:00:00,8,Emilia-Romagna,47
2020-07-11 17:00:00,6,Friuli Venezia Giulia,2
2020-07-11 17:00:00,12,Lazio,19
2020-07-11 17:00:00,7,Liguria,6
2020-07-11 17:00:00,3,Lombardia,67
2020-07-11 17:00:00,11,Marche,4
2020-07-11 17:00:00,14,Molise,0
2020-07-11 17:00:00,21,P.A. Bolzano,3
2020-07-11 17:00:00,22,P.A. Trento,2
2020-07-11 17:00:00,1,Piemonte,9
2020-07-11 17:00:00,16,Puglia,1
2020-07-11 17:00:00,20,Sardegna,0
2020-07-11 17:00:00,19,Sicilia,1
2020-07-11 17:00:00,9,Toscana,5
2020-07-11 17:00:00,10,Umbria,0
2020-07-11 17:00:00,2,Valle d'Aosta,0
2020-07-11 17:00:00,5,Veneto,10
2020-07-12 17:00:00,13,Abruzzo,5
2020-07-12 17:00:00,17,Basilicata,0
2020-07-12 17:00:00,18,Calabria,28
2020-07-12 17:00:00,15,Campania,3
2020-07-12 17:00:00,8,Emilia-Romagna,71
2020-07-12 17:00:00,6,Friuli Venezia Giulia,0
2020-07-12 17:00:00,12,Lazio,20
2020-07-12 17:00:00,7,Liguria,0
2020-07-12 17:00:00,3,Lombardia,77
2020-07-12 17:00:00,11,Marche,1
2020-07-12 17:00:00,14,Molise,1
2020-07-12 17:00:00,21,P.A. Bolzano,5
2020-07-12 17:00:00,22,P.A. Trento,0
2020-07-12 17:00:00,1,Piemonte,4
2020-07-12 17:00:00,16,Puglia,0
2020-07-12 17:00:00,20,Sardegna,0
2020-07-12 17:00:00,19,Sicilia,0
2020-07-12 17:00:00,9,Toscana,1
2020-07-12 17:00:00,10,Umbria,2
2020-07-12 17:00:00,2,Valle d'Aosta,0
2020-07-12 17:00:00,5,Veneto,16
2020-07-13 17:00:00,13,Abruzzo,0
2020-07-13 17:00:00,17,Basilicata,0
2020-07-13 17:00:00,18,Calabria,0
2020-07-13 17:00:00,15,Campania,7
2020-07-13 17:00:00,8,Emilia-Romagna,18
2020-07-13 17:00:00,6,Friuli Venezia Giulia,0
2020-07-13 17:00:00,12,Lazio,24
2020-07-13 17:00:00,7,Liguria,1
2020-07-13 17:00:00,3,Lombardia,94
2020-07-13 17:00:00,11,Marche,0
2020-07-13 17:00:00,14,Molise,0
2020-07-13 17:00:00,21,P.A. Bolzano,7
2020-07-13 17:00:00,22,P.A. Trento,0
2020-07-13 17:00:00,1,Piemonte,6
2020-07-13 17:00:00,16,Puglia,0
2020-07-13 17:00:00,20,Sardegna,1
2020-07-13 17:00:00,19,Sicilia,1
2020-07-13 17:00:00,9,Toscana,4
2020-07-13 17:00:00,10,Umbria,0
2020-07-13 17:00:00,2,Valle d'Aosta,0
2020-07-13 17:00:00,5,Veneto,6
2020-07-14 17:00:00,13,Abruzzo,0
2020-07-14 17:00:00,17,Basilicata,0
2020-07-14 17:00:00,18,Calabria,0
2020-07-14 17:00:00,15,Campania,0
2020-07-14 17:00:00,8,Emilia-Romagna,13
2020-07-14 17:00:00,6,Friuli Venezia Giulia,3
2020-07-14 17:00:00,12,Lazio,18
2020-07-14 17:00:00,7,Liguria,6
2020-07-14 17:00:00,3,Lombardia,30
2020-07-14 17:00:00,11,Marche,1
